book_id,goodreads_book_id,best_book_id,work_id,title,author,average_rating,ratings_count,genre,bag_of_words,,wordcloud
9697,10468258,10468258,15353639,"The Finding (Law of the Lycans, #5) by Nicky Charles",nickycharles,4.18,11174,paranormal romance fantasy fiction suspense contemporary mystery,nickycharles paranormal romance fantasy fiction suspense contemporary mystery,,
9698,7785,7785,2333951,I Can Read With My Eyes Shut! by Dr. Seuss,drseuss,4.17,13821,childrens fiction classics poetry humor fantasy,drseuss childrens fiction classics poetry humor fantasy,,
9699,302625,302625,293683,Nemesis by Isaac Asimov,isaacasimov,3.75,10788,sciencefiction fiction science classics fantasy novel travel adventure,isaacasimov sciencefiction fiction science classics fantasy novel travel adventure,,
9700,15824358,15824358,72363,"The First 90 Days, Updated and Expanded: Critical Success Strategies for New Leaders at All Levels by Michael D. Watkins",michaeldwatkins,3.81,5490,business nonfiction selfhelp psychology modern,michaeldwatkins business nonfiction selfhelp psychology modern,,
9701,25067046,25067046,44751860,Lost Stars (Star Wars: Journey to the Force Awakens) by Claudia Gray,claudiagray,4.25,8861,sciencefiction fiction fantasy romance adventure novel dystopia action,claudiagray sciencefiction fiction fantasy romance adventure novel dystopia action,,
9702,128048,128048,871691,"Carry On, Mr. Bowditch by Jean Lee Latham",jeanleelatham,4.11,11933,historicalfiction biography classics history childrens adventure nonfiction literature novel science,jeanleelatham historicalfiction biography classics history childrens adventure nonfiction literature novel science,,
9703,22474626,25519820,41917394,"Hard Limit (Hacker, #4) by Meredith Wild",meredithwild,4.34,4754,romance contemporary fiction drama suspense,meredithwild romance contemporary fiction drama suspense,,
9704,95660,95660,3313248,"The Pretty Committee Strikes Back (The Clique, #5) by Lisi Harrison",lisiharrison,3.84,12307,fiction contemporary romance drama childrens,lisiharrison fiction contemporary romance drama childrens,,
9705,17794657,17794657,24162956,The Lake (The Lake Trilogy #1) by AnnaLisa Grant,annalisagrant,3.75,8057,romance fiction contemporary mystery thriller novel,annalisagrant romance fiction contemporary mystery thriller novel,,
9706,18243828,18243828,25692101,"Jake Undone (Jake, #1) by Penelope Ward",penelopeward,4.15,14870,romance contemporary drama fiction,penelopeward romance contemporary drama fiction,,
9707,171201,171201,2206,Wit by Margaret Edson,margaretedson,4.2,10601,drama fiction contemporary classics literature poetry memoir novel spirituality comedy,margaretedson drama fiction contemporary classics literature poetry memoir novel spirituality comedy,,
9708,261161,261161,2936727,"Dial L for Loser (The Clique, #6) by Lisi Harrison",lisiharrison,3.8,11736,fiction contemporary romance drama childrens,lisiharrison fiction contemporary romance drama childrens,,
9709,13031445,13031445,18194783,The Hunger Pains: A Parody by The Harvard Lampoon,theharvardlampoon,3.89,8619,humor fiction dystopia comedy sciencefiction fantasy adventure novel action,theharvardlampoon humor fiction dystopia comedy sciencefiction fantasy adventure novel action,,
9710,397867,397867,2452726,"The Rats (Rats, #1) by James Herbert",jamesherbert,3.92,10517,horror fiction thriller sciencefiction fantasy mystery novel modern suspense,jamesherbert horror fiction thriller sciencefiction fantasy mystery novel modern suspense,,
9711,104088,104088,1136221,"The Wandering Fire (The Fionavar Tapestry, #2) by Guy Gavriel Kay",guygavrielkay,4.11,11935,fantasy fiction magic adventure epic sciencefiction contemporary novel romance literature,guygavrielkay fantasy fiction magic adventure epic sciencefiction contemporary novel romance literature,,
9712,17333174,17333174,24064358,"Magic Binds (Kate Daniels, #9) by Ilona Andrews",ilonaandrews,4.57,10983,fantasy paranormal magic romance fiction action dystopia humor mystery adventure,ilonaandrews fantasy paranormal magic romance fiction action dystopia humor mystery adventure,,
9713,15761241,15761241,21461918,"The Wild Ones (The Wild Ones, #1) by M. Leighton",mleighton,3.94,16160,romance contemporary fiction drama,mleighton romance contemporary fiction drama,,
9714,23196,23196,993607,The River Why by David James Duncan,davidjamesduncan,4.24,7735,fiction philosophy literature novel humor spirituality adventure classics contemporary religion,davidjamesduncan fiction philosophy literature novel humor spirituality adventure classics contemporary religion,,
9715,701738,701738,688038,Incendiary by Chris Cleave,chriscleave,3.59,8718,fiction contemporary novel literature drama thriller dystopia mystery,chriscleave fiction contemporary novel literature drama thriller dystopia mystery,,
9716,586516,586516,1321310,Hammer of the Gods by Stephen Davis,stephendavis,3.83,8226,biography nonfiction history art,stephendavis biography nonfiction history art,,
9717,891671,891671,2114967,Winter in Madrid by C.J. Sansom,cjsansom,3.79,8629,historicalfiction fiction mystery thriller history novel crime contemporary literature romance adventure drama suspense,cjsansom historicalfiction fiction mystery thriller history novel crime contemporary literature romance adventure drama suspense,,
9718,13414599,13414599,18713712,"Happier at Home: Kiss More, Jump More, Abandon a Project, Read Samuel Johnson, and My Other Experiments in the Practice of Everyday Life by Gretchen Rubin",gretchenrubin,3.48,6058,nonfiction selfhelp memoir philosophy art,gretchenrubin nonfiction selfhelp memoir philosophy art,,
9719,2895896,2895896,1188617,Silver Bay by Jojo Moyes,jojomoyes,3.62,9008,fiction romance contemporary drama mystery novel,jojomoyes fiction romance contemporary drama mystery novel,,
9720,94486,94486,2302985,The Invention of Morel by Adolfo Bioy Casares,adolfobioycasares,4.05,8669,fiction sciencefiction classics literature fantasy novel mystery romance,adolfobioycasares fiction sciencefiction classics literature fantasy novel mystery romance,,
9721,42661,42661,300328,The Fall of Berlin 1945 by Antony Beevor,antonybeevor,4.27,8443,history nonfiction historicalfiction travel,antonybeevor history nonfiction historicalfiction travel,,
9722,4657,4657,2342047,The Water-Method Man by John Irving,johnirving,3.34,9725,fiction contemporary novel humor literature modern comedy classics drama,johnirving fiction contemporary novel humor literature modern comedy classics drama,,
9723,552987,552987,2239193,"A War of Gifts (Ender's Saga, #1.1) by Orson Scott Card",orsonscottcard,3.66,11643,sciencefiction fiction fantasy dystopia novel adventure science classics religion,orsonscottcard sciencefiction fiction fantasy dystopia novel adventure science classics religion,,
9724,153866,153866,207481,"Captain Underpants and the Perilous Plot of Professor Poopypants (Captain Underpants, #4) by Dav Pilkey",davpilkey,4.12,9566,childrens humor fiction comics fantasy comedy adventure novel sciencefiction action,davpilkey childrens humor fiction comics fantasy comedy adventure novel sciencefiction action,,
9725,17950614,17950614,25166874,"UnDivided (Unwind, #4) by Neal Shusterman",nealshusterman,4.48,11403,dystopia sciencefiction fiction fantasy thriller horror romance adventure action contemporary,nealshusterman dystopia sciencefiction fiction fantasy thriller horror romance adventure action contemporary,,
9726,17934655,17934655,25142547,The Empathy Exams: Essays by Leslie Jamison,lesliejamison,3.62,9280,nonfiction psychology memoir philosophy science biography contemporary,lesliejamison nonfiction psychology memoir philosophy science biography contemporary,,
9727,261083,261083,927167,"Heretic (The Grail Quest, #3) by Bernard Cornwell",bernardcornwell,4.11,8916,historicalfiction fiction medieval history fantasy adventure action novel romance literature epic,bernardcornwell historicalfiction fiction medieval history fantasy adventure action novel romance literature epic,,
9728,27209407,27209407,47250889,"Bay of Sighs (The Guardians Trilogy, #2) by Nora Roberts",noraroberts,4.15,6822,romance fantasy paranormal fiction magic contemporary suspense mystery adventure sciencefiction,noraroberts romance fantasy paranormal fiction magic contemporary suspense mystery adventure sciencefiction,,
9729,13489919,13489919,19028791,"The Duchess War (Brothers Sinister, #1) by Courtney Milan",courtneymilan,3.82,12494,romance historicalfiction fiction history,courtneymilan romance historicalfiction fiction history,,
9730,484167,484167,472487,"Millennium Snow, Vol. 1 by Bisco Hatori",biscohatori,4.04,11293,romance fantasy paranormal comics fiction comedy drama contemporary humor,biscohatori romance fantasy paranormal comics fiction comedy drama contemporary humor,,
9731,13068,13068,817138,Double Whammy by Carl Hiaasen,carlhiaasen,3.92,9622,mystery fiction humor crime comedy thriller novel adventure suspense contemporary action,carlhiaasen mystery fiction humor crime comedy thriller novel adventure suspense contemporary action,,
9732,3028,3028,6894,Economics in One Lesson: The Shortest & Surest Way to Understand Basic Economics by Henry Hazlitt,henryhazlitt,4.22,9028,economics business nonfiction finance philosophy classics history money science,henryhazlitt economics business nonfiction finance philosophy classics history money science,,
9733,12042279,12042279,12985451,"Darker After Midnight (Midnight Breed, #10) by Lara Adrian",laraadrian,4.37,14264,paranormal romance fantasy fiction contemporary action suspense sciencefiction,laraadrian paranormal romance fantasy fiction contemporary action suspense sciencefiction,,
9734,2025787,2025787,4413359,"Mad Dogs (Cherub, #8) by Robert Muchamore",robertmuchamore,4.25,10258,action adventure fiction thriller crime mystery childrens fantasy contemporary novel,robertmuchamore action adventure fiction thriller crime mystery childrens fantasy contemporary novel,,
9735,20329634,18476102,26144200,"Lines of Departure (Frontlines, #2) by Marko Kloos",markokloos,4.08,5110,sciencefiction fiction dystopia action adventure fantasy novel,markokloos sciencefiction fiction dystopia action adventure fantasy novel,,
9736,25817528,25817528,45584351,Be Frank With Me by Julia Claiborne Johnson,juliaclaibornejohnson,3.9,9044,fiction contemporary humor novel comedy,juliaclaibornejohnson fiction contemporary humor novel comedy,,
9737,73051,73051,1181789,Better than Life (Red Dwarf #2) by Grant Naylor,grantnaylor,4.05,9213,sciencefiction fiction humor comedy fantasy novel science adventure contemporary,grantnaylor sciencefiction fiction humor comedy fantasy novel science adventure contemporary,,
9738,25671827,25671827,44995729,"Dirty (Dive Bar, #1) by Kylie Scott",kyliescott,3.92,13948,romance contemporary fiction humor drama,kyliescott romance contemporary fiction humor drama,,
9739,94798,94798,1267619,Halo: Ghosts of Onyx by Eric S. Nylund,ericsnylund,4.15,7997,sciencefiction fiction fantasy novel action science adventure thriller,ericsnylund sciencefiction fiction fantasy novel action science adventure thriller,,
9740,4837112,4837112,4902357,"Percy Jackson and the Sword of Hades (Percy Jackson and the Olympians, #4.5) by Rick Riordan",rickriordan,4.28,14502,fantasy fiction adventure childrens magic paranormal action novel,rickriordan fantasy fiction adventure childrens magic paranormal action novel,,
9741,9018370,9018370,13895892,"The Walking Dead, Vol. 13: Too Far Gone by Robert Kirkman",robertkirkman,4.23,11521,horror comics fiction dystopia sciencefiction fantasy paranormal thriller adventure drama suspense action romance,robertkirkman horror comics fiction dystopia sciencefiction fantasy paranormal thriller adventure drama suspense action romance,,
9742,710969,710969,2967374,"Mates, Dates, and Inflatable Bras (Mates, Dates, #1) by Cathy Hopkins",cathyhopkins,3.73,10270,fiction contemporary romance humor novel drama comedy,cathyhopkins fiction contemporary romance humor novel drama comedy,,
9743,3446,3446,2242784,Going After Cacciato by Tim O'Brien,timobrien,3.9,9188,fiction historicalfiction literature classics novel history adventure contemporary fantasy,timobrien fiction historicalfiction literature classics novel history adventure contemporary fantasy,,
9744,854252,854252,1206964,"Little House on Rocky Ridge (Little House: The Rocky Ridge Years, #1) by Roger Lea MacBride",rogerleamacbride,3.83,14135,historicalfiction childrens classics biography history adventure novel nonfiction,rogerleamacbride historicalfiction childrens classics biography history adventure novel nonfiction,,
9745,15954546,15954546,21706071,"Not Quite Dating (Not Quite, #1) by Catherine Bybee",catherinebybee,3.88,7880,romance contemporary fiction humor,catherinebybee romance contemporary fiction humor,,
9746,934700,934700,919688,In a People House by Dr. Seuss,drseuss,4.13,11977,childrens fiction classics poetry fantasy humor,drseuss childrens fiction classics poetry fantasy humor,,
9747,5943970,5943970,6116483,"Kindred in Death (In Death, #29) by J.D. Robb",jdrobb,4.31,13207,mystery romance crime fiction suspense sciencefiction thriller fantasy murder,jdrobb mystery romance crime fiction suspense sciencefiction thriller fantasy murder,,
9748,294430,294430,5912677,Lucky You by Carl Hiaasen,carlhiaasen,3.84,9144,fiction humor mystery crime comedy adventure thriller contemporary novel action suspense romance literature religion,carlhiaasen fiction humor mystery crime comedy adventure thriller contemporary novel action suspense romance literature religion,,
9749,20249,20249,4911,Hunters of Dune (Dune Chronicles #7) by Brian Herbert,brianherbert,3.62,9121,sciencefiction fiction fantasy science epic classics adventure novel literature,brianherbert sciencefiction fiction fantasy science epic classics adventure novel literature,,
9751,535494,535494,522965,How Should We Then Live? The Rise and Decline of Western Thought and Culture by Francis A. Schaeffer,francisaschaeffer,4.16,9124,philosophy religion history nonfiction classics spirituality art psychology,francisaschaeffer philosophy religion history nonfiction classics spirituality art psychology,,
9752,20821376,20821376,40167214,Belzhar by Meg Wolitzer,megwolitzer,3.46,10432,fiction fantasy contemporary romance mystery paranormal novel magic drama youngadult psychology,megwolitzer fiction fantasy contemporary romance mystery paranormal novel magic drama youngadult psychology,,
9753,14403,14403,1952010,The Story of Ruby Bridges by Robert Coles,robertcoles,4.41,9703,biography history historicalfiction nonfiction childrens,robertcoles biography history historicalfiction nonfiction childrens,,
9754,376561,376561,4479600,Invitation to a Beheading by Vladimir Nabokov,vladimirnabokov,3.94,8812,fiction classics literature novel dystopia fantasy sciencefiction philosophy,vladimirnabokov fiction classics literature novel dystopia fantasy sciencefiction philosophy,,
9755,21400356,21400356,40698052,"Debt Inheritance (Indebted, #1) by Pepper Winters",pepperwinters,3.79,14713,romance contemporary suspense drama mystery fiction crime,pepperwinters romance contemporary suspense drama mystery fiction crime,,
9756,13508021,13508021,19059809,The Midwife of Hope River by Patricia Harman,patriciaharman,4,7736,historicalfiction fiction novel history romance drama,patriciaharman historicalfiction fiction novel history romance drama,,
9757,1145862,1145862,159813,"Stand Tall, Molly Lou Melon by Patty Lovell",pattylovell,4.39,11397,childrens fiction humor,pattylovell childrens fiction humor,,
9758,50091,50091,2361910,The Complete Robot (Robot #0.3) by Isaac Asimov,isaacasimov,4.34,10362,sciencefiction fiction classics fantasy science novel literature mystery philosophy,isaacasimov sciencefiction fiction classics fantasy science novel literature mystery philosophy,,
9759,386,386,3328037,Another Bullshit Night in Suck City by Nick Flynn,nickflynn,3.77,8441,memoir nonfiction biography poetry literature novel contemporary humor comedy,nickflynn memoir nonfiction biography poetry literature novel contemporary humor comedy,,
9760,80750,80750,2710295,"The Covenant (Abram's Daughters, #1) by Beverly  Lewis",beverlylewis,4.12,9408,fiction romance historicalfiction religion novel contemporary drama,beverlylewis fiction romance historicalfiction religion novel contemporary drama,,
9761,40496,40496,2329482,How Green Was My Valley by Richard Llewellyn,richardllewellyn,4.16,10648,classics fiction historicalfiction novel literature history religion romance drama memoir,richardllewellyn classics fiction historicalfiction novel literature history religion romance drama memoir,,
9762,142108,142108,1055295,Rich Dad's Guide to Investing: What the Rich Invest in That the Poor and Middle Class Do Not! by Robert T. Kiyosaki,roberttkiyosaki,3.94,7950,finance selfhelp money business nonfiction,roberttkiyosaki finance selfhelp money business nonfiction,,
9763,5303373,5303373,5370813,The Chosen One by Carol Lynch Williams,carollynchwilliams,3.85,12865,fiction contemporary religion romance youngadult drama dystopia novel thriller suspense,carollynchwilliams fiction contemporary religion romance youngadult drama dystopia novel thriller suspense,,
9764,109510,109510,1807840,The Negotiator by Frederick Forsyth,frederickforsyth,3.95,8683,fiction thriller mystery suspense adventure novel crime action,frederickforsyth fiction thriller mystery suspense adventure novel crime action,,
9765,68985,68985,66847,"The Power of Full Engagement: Managing Energy, Not Time, Is the Key to High Performance and Personal Renewal by Jim Loehr",jimloehr,4.03,8437,business selfhelp psychology nonfiction spirituality,jimloehr business selfhelp psychology nonfiction spirituality,,
9766,19400,19400,3209631,The Decline and Fall of the Roman Empire by Edward Gibbon,edwardgibbon,3.96,8182,history classics nonfiction ancient literature philosophy historicalfiction medieval,edwardgibbon history classics nonfiction ancient literature philosophy historicalfiction medieval,,
9767,608601,608601,1361097,Ox-Cart Man (Picture Puffin) by Donald Hall,donaldhall,4.03,12019,childrens historicalfiction fiction history classics poetry economics literature travel,donaldhall childrens historicalfiction fiction history classics poetry economics literature travel,,
9768,52318,52318,1330000,"Wild Seed (Patternmaster, #1) by Octavia E. Butler",octaviaebutler,4.22,9711,sciencefiction fantasy fiction historicalfiction paranormal novel science classics romance magic,octaviaebutler sciencefiction fantasy fiction historicalfiction paranormal novel science classics romance magic,,
9769,11410104,11410104,16342920,The Summer I Turned Pretty Trilogy: The Summer I Turned Pretty; It's Not Summer Without You; We'll Always Have Summer by Jenny Han,jennyhan,4.46,9308,contemporary fiction romance,jennyhan contemporary fiction romance,,
9771,23014603,23014603,42580742,Those Girls by Chevy Stevens,chevystevens,3.85,10253,thriller fiction mystery suspense crime contemporary drama murder novel,chevystevens thriller fiction mystery suspense crime contemporary drama murder novel,,
9772,15764,15764,838459,The Amateur Marriage by Anne Tyler,annetyler,3.59,11527,fiction contemporary novel historicalfiction romance drama literature modern,annetyler fiction contemporary novel historicalfiction romance drama literature modern,,
9773,325416,325416,518536,"The Voyages of Doctor Dolittle (Doctor Dolittle, #2) by Hugh Lofting",hughlofting,4,11534,fiction fantasy childrens adventure travel historicalfiction literature novel classics science,hughlofting fiction fantasy childrens adventure travel historicalfiction literature novel classics science,,
9774,8113344,8113344,12908561,"Mortal Coil (Skulduggery Pleasant, #5) by Derek Landy",dereklandy,4.48,10972,fantasy magic mystery fiction adventure paranormal horror humor action childrens crime romance comedy,dereklandy fantasy magic mystery fiction adventure paranormal horror humor action childrens crime romance comedy,,
9775,6954438,6954438,7189635,"Sweet Tooth, Volume 1: Out of the Deep Woods by Jeff Lemire",jefflemire,3.9,11306,comics dystopia fantasy fiction sciencefiction horror adventure,jefflemire comics dystopia fantasy fiction sciencefiction horror adventure,,
9776,19286674,19286674,27334873,"Seventh Grave and No Body (Charley Davidson, #7) by Darynda Jones",daryndajones,4.4,13598,paranormal romance fantasy mystery humor fiction contemporary magic suspense crime action,daryndajones paranormal romance fantasy mystery humor fiction contemporary magic suspense crime action,,
9777,8428984,8428985,13292213,Half Way Home by Hugh Howey,hughhowey,3.7,5012,sciencefiction fiction dystopia fantasy adventure novel mystery thriller science,hughhowey sciencefiction fiction dystopia fantasy adventure novel mystery thriller science,,
9778,158446,158446,2125579,Captain Blood by Rafael Sabatini,rafaelsabatini,4.16,9714,classics adventure historicalfiction fiction romance history literature novel action fantasy thriller crime,rafaelsabatini classics adventure historicalfiction fiction romance history literature novel action fantasy thriller crime,,
9779,43739,43739,1389158,Iron Man: Extremis by Warren Ellis,warrenellis,4.08,9338,comics fiction sciencefiction fantasy adventure art action,warrenellis comics fiction sciencefiction fantasy adventure art action,,
9780,1335019,1335019,1324548,Necronomicon: The Best Weird Tales by H.P. Lovecraft,hplovecraft,4.29,8344,horror fantasy fiction classics sciencefiction mystery literature novel paranormal,hplovecraft horror fantasy fiction classics sciencefiction mystery literature novel paranormal,,
9781,6081686,6081686,6258393,Maid-sama! Vol. 02 (Maid-sama! #2) by Hiro Fujiwara,hirofujiwara,4.53,9843,romance comedy comics humor drama contemporary,hirofujiwara romance comedy comics humor drama contemporary,,
9782,13431827,13431827,18926221,"The Remaining (The Remaining, #1) by D.J. Molles",djmolles,4.08,8306,horror fiction sciencefiction thriller dystopia adventure suspense fantasy action paranormal mystery,djmolles horror fiction sciencefiction thriller dystopia adventure suspense fantasy action paranormal mystery,,
9783,17671913,17671913,24171337,"Batman, Volume 3: Death of the Family by Scott Snyder",scottsnyder,4.33,8229,comics horror fiction fantasy thriller crime sciencefiction mystery adventure action,scottsnyder comics horror fiction fantasy thriller crime sciencefiction mystery adventure action,,
9784,26599,26599,1247207,Selected Poems by E.E. Cummings,eecummings,4.22,11174,poetry classics literature art romance nonfiction biography,eecummings poetry classics literature art romance nonfiction biography,,
9785,2133827,2133827,2139309,La Mécanique du cœur by Mathias Malzieu,mathiasmalzieu,3.6,5497,fantasy romance fiction historicalfiction sciencefiction novel contemporary drama magic,mathiasmalzieu fantasy romance fiction historicalfiction sciencefiction novel contemporary drama magic,,
9786,13035050,13035050,18198649,The Good Father by Diane Chamberlain,dianechamberlain,3.94,10068,fiction contemporary drama romance novel suspense childrens mystery,dianechamberlain fiction contemporary drama romance novel suspense childrens mystery,,
9787,18271235,20385637,25734842,We Are Called to Rise by Laura  McBride,lauramcbride,3.94,5687,fiction contemporary novel drama literature,lauramcbride fiction contemporary novel drama literature,,
9788,23399022,23399022,42955411,Hope: A Memoir of Survival in Cleveland by Amanda Berry,amandaberry,4.27,3799,memoir nonfiction biography crime mystery history,amandaberry memoir nonfiction biography crime mystery history,,
9789,818372,818372,1689755,"Night Probe! (Dirk Pitt, #6) by Clive Cussler",clivecussler,3.89,10705,adventure fiction thriller action mystery suspense historicalfiction contemporary crime novel sciencefiction,clivecussler adventure fiction thriller action mystery suspense historicalfiction contemporary crime novel sciencefiction,,
9790,214579,214579,91360,The Story of B: An Adventure of the Mind and Spirit by Daniel Quinn,danielquinn,4.11,7730,fiction philosophy spirituality novel religion literature history classics fantasy nonfiction psychology contemporary sciencefiction,danielquinn philosophy spirituality novel religion literature history classics fantasy nonfiction psychology contemporary sciencefiction,,
9791,23569783,23569783,43168213,A Window Opens by Elisabeth Egan,elisabethegan,3.53,8544,fiction contemporary novel humor romance,elisabethegan fiction contemporary novel humor romance,,
9792,23012475,23012475,42578930,The Knockoff by Lucy Sykes,lucysykes,3.63,7861,fiction contemporary humor novel romance comedy,lucysykes fiction contemporary humor novel romance comedy,,
9793,15677,15677,1187279,Strangers on a Train by Patricia Highsmith,patriciahighsmith,3.82,9788,fiction classics thriller mystery crime suspense novel literature murder horror psychology contemporary,patriciahighsmith fiction classics thriller mystery crime suspense novel literature murder horror psychology contemporary,,
9794,74462,74462,1344971,Unless by Carol Shields,carolshields,3.63,9822,fiction contemporary novel literature drama,carolshields fiction contemporary novel literature drama,,
9795,267869,267869,259684,"Silent in the Grave (Lady Julia Grey, #1) by Deanna Raybourn",deannaraybourn,3.91,13731,mystery historicalfiction romance fiction crime suspense thriller fantasy murder history paranormal,deannaraybourn mystery historicalfiction romance fiction crime suspense thriller fantasy murder history paranormal,,
9796,201145,201145,2563528,"A Kiss for Little Bear (An I Can Read Book) by Minarik, Else Holmelund [1984] by Else Holmelund Minarik",elseholmelundminarik,4.31,11063,childrens fiction classics fantasy art,elseholmelundminarik childrens fiction classics fantasy art,,
9797,18342283,18342283,25897610,"Command Authority (Jack Ryan Universe, #16) by Tom Clancy",tomclancy,4.08,6805,fiction thriller action adventure novel mystery suspense crime,tomclancy fiction thriller action adventure novel mystery suspense crime,,
9798,271264,271264,262983,"Bleach, Volume 03 by Tite Kubo",titekubo,4.31,11365,fantasy comics fiction action paranormal adventure magic humor comedy drama horror,titekubo fantasy comics fiction action paranormal adventure magic humor comedy drama horror,,
9799,21418017,21418017,40721190,"The Space Between (Outlander, #7.5) by Diana Gabaldon",dianagabaldon,4.22,10814,historicalfiction fantasy fiction romance paranormal sciencefiction adventure history mystery,dianagabaldon historicalfiction fantasy fiction romance paranormal sciencefiction adventure history mystery,,
9800,209631,209631,617184,Cinderella by Loek Koopmans,loekkoopmans,4.22,9836,classics childrens fantasy fiction romance magic novel literature,loekkoopmans classics childrens fantasy fiction romance magic novel literature,,
9801,82817,82817,3032953,Zoya by Danielle Steel,daniellesteel,3.95,10358,romance fiction historicalfiction drama novel contemporary history adventure classics,daniellesteel romance fiction historicalfiction drama novel contemporary history adventure classics,,
9802,15766776,15766776,21471584,Rump: The True Story of Rumpelstiltskin by Liesl Shurtliff,lieslshurtliff,4.04,11376,fantasy childrens fiction adventure magic humor,lieslshurtliff fantasy childrens fiction adventure magic humor,,
9803,201138,201138,2876768,The Berenstain Bears and Too Much TV by Stan Berenstain,stanberenstain,4,11036,childrens fiction humor classics fantasy,stanberenstain childrens fiction humor classics fantasy,,
9804,7027569,7027569,7275140,"Heartstone (Matthew Shardlake, #5) by C.J. Sansom",cjsansom,4.31,8297,historicalfiction mystery fiction crime history thriller medieval novel,cjsansom historicalfiction mystery fiction crime history thriller medieval novel,,
9805,420734,420734,1784677,Open Season by Linda Howard,lindahoward,4.01,14653,romance contemporary suspense mystery fiction thriller humor crime murder action,lindahoward romance contemporary suspense mystery fiction thriller humor crime murder action,,
9806,6801614,6801614,7008132,"One Piece, Volume 38: Rocketman!! (One Piece, #38) by Eiichirō Oda",eiichir�oda,4.63,8441,fantasy adventure comics action comedy humor fiction,eiichir�oda fantasy adventure comics action comedy humor fiction,,
9807,21981841,21981841,41292505,"Corrupt (Devil's Night, #1) by Penelope Douglas",penelopedouglas,4.04,13760,romance contemporary suspense sports mystery thriller drama fiction crime,penelopedouglas romance contemporary suspense sports mystery thriller drama fiction crime,,
9808,1098486,1098486,1085345,The Center Cannot Hold: My Journey Through Madness by Elyn R. Saks,elynrsaks,4.22,7533,psychology memoir nonfiction biography science,elynrsaks psychology memoir nonfiction biography science,,
9809,25614984,25614984,45694823,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up by Marie Kondō,mariekond�,3.82,10483,nonfiction selfhelp psychology philosophy spirituality biography,mariekond� nonfiction selfhelp psychology philosophy spirituality biography,,
9810,109509,109509,3003265,The Afghan by Frederick Forsyth,frederickforsyth,3.64,7792,thriller fiction mystery novel action adventure suspense crime historicalfiction literature drama history,frederickforsyth thriller fiction mystery novel action adventure suspense crime historicalfiction literature drama history,,
9811,10518110,10518110,15424160,"The Bite Before Christmas (Argeneau, #15.5; Night Huntress, #6.5) by Lynsay Sands",lynsaysands,4.16,14209,paranormal romance fantasy fiction contemporary magic humor,lynsaysands paranormal romance fantasy fiction contemporary magic humor,,
9812,311196,311196,2128291,Frederica by Georgette Heyer,georgetteheyer,4.15,12198,romance historicalfiction fiction classics humor history literature novel comedy,georgetteheyer romance historicalfiction fiction classics humor history literature novel comedy,,
9813,97408,97408,93897,Perfect by Natasha Friend,natashafriend,3.77,11497,fiction contemporary psychology drama youngadult childrens novel romance,natashafriend fiction contemporary psychology drama youngadult childrens novel romance,,
9814,513207,513207,501182,"Champions of the Force (Star Wars: The Jedi Academy Trilogy, #3) by Kevin J. Anderson",kevinjanderson,3.67,10605,sciencefiction fiction fantasy science novel adventure travel,kevinjanderson sciencefiction fiction fantasy science novel adventure travel,,
9815,5103512,5103512,5170276,Martha Stewart's Cupcakes: 175 Inspired Ideas for Everyone's Favorite Treat by Martha Stewart,marthastewart,4.11,8317,nonfiction,marthastewart nonfiction,,
9816,30364931,30364931,50875566,Neighbor Dearest by Penelope Ward,penelopeward,4.23,10891,romance contemporary drama humor fiction,penelopeward romance contemporary drama humor fiction,,
9817,1422250,1422250,2968948,Vampires are Forever (Argeneau #8) by Lynsay Sands,lynsaysands,4.25,15403,paranormal romance fantasy fiction humor contemporary mystery,lynsaysands paranormal romance fantasy fiction humor contemporary mystery,,
9818,1350249,1350249,40728295,The Lion King (Disney's Wonderful World of Reading) by Justine Korman Fontes,justinekormanfontes,4.48,9247,childrens fiction fantasy classics romance,justinekormanfontes childrens fiction fantasy classics romance,,
9819,335397,335397,325869,Two Years Before the Mast: A Sailor's Life at Sea by Richard Henry Dana Jr.,richardhenrydanajr,3.96,8492,classics history adventure travel nonfiction biography memoir literature historicalfiction novel,richardhenrydanajr classics history adventure travel nonfiction biography memoir literature historicalfiction novel,,
9820,7078265,7078265,7332789,"Think Twice (Rosato & Associates, #11) by Lisa Scottoline",lisascottoline,3.62,10211,mystery fiction thriller suspense crime drama action romance murder,lisascottoline mystery fiction thriller suspense crime drama action romance murder,,
9821,245700,245700,238058,The Art of Amy Brown by Amy Brown,amybrown,4.04,8637,art fantasy nonfiction paranormal,amybrown art fantasy nonfiction paranormal,,
9822,716944,716944,2961469,Owl Babies by Martin Waddell,martinwaddell,4.19,11299,childrens fiction classics science,martinwaddell childrens fiction classics science,,
9823,22749750,22749750,42295144,The Turner House by Angela Flournoy,angelaflournoy,3.64,8645,fiction contemporary novel historicalfiction literature,angelaflournoy fiction contemporary novel historicalfiction literature,,
9824,359463,359463,349585,Danger in the Shadows (O'Malley #0.5) by Dee Henderson,deehenderson,4.33,10333,romance mystery fiction suspense contemporary thriller crime adventure religion drama,deehenderson romance mystery fiction suspense contemporary thriller crime adventure religion drama,,
9825,17257484,17257484,23851721,Trouble by Samantha Towle,samanthatowle,4,13959,romance contemporary drama fiction,samanthatowle romance contemporary drama fiction,,
